nombre_persona,cedula,edad,genero,numero_celular,gmail,vendedor,fecha_venta,valor_vehiculo,iva,valor_total
Ana Ramírez,18746067,45,M,3881532409,ana.ramírez@gmail.com,Vehimotors,2021-07-23,170940646.74,32478722,203419368.74
Camila Hernández,57880771,33,M,3659263015,camila.hernández@gmail.com,SuperAutos,2021-04-19,40240753.12,7645743,47886496.12
Pedro Moreno,64993812,75,M,3281171442,pedro.moreno@gmail.com,SuperAutos,2023-08-04,89919871.88,17084775,107004646.88
Camila Martínez,91742940,61,F,3719148511,camila.martínez@gmail.com,MotorCity,2022-04-18,73312589.41,13929391,87241980.41
Juan López,4409366,18,F,3847016359,juan.lópez@gmail.com,SuperAutos,2023-08-28,124492120.85,23653502,148145622.85
Carlos Ramírez,20414514,66,F,3125490390,carlos.ramírez@gmail.com,AutoCenter,2024-09-22,166518278.13,31638472,198156750.13
Ana Moreno,28211816,33,F,3341637024,ana.moreno@gmail.com,CarrosYA,2020-09-22,173614933.44,32986837,206601770.44
María García,5393372,23,F,3094211865,maría.garcía@gmail.com,MotorCity,2022-10-04,101416252.75,19269088,120685340.75
Luis Torres,24377683,53,M,3919574107,luis.torres@gmail.com,SuperAutos,2023-08-27,30785844.17,5849310,36635154.17
Ana Hernández,3257423,36,M,3171993281,ana.hernández@gmail.com,Vehimotors,2023-09-30,49039511.27,9317507,58357018.27
Laura López,76312492,51,F,3388341679,laura.lópez@gmail.com,Vehimotors,2021-07-21,56836853.06,10799002,67635855.06
Sofía Hernández,44987298,33,F,3317518213,sofía.hernández@gmail.com,SuperAutos,2023-10-21,82894826.78,15750017,98644843.78
Camila López,36225669,74,M,3094457366,camila.lópez@gmail.com,CarrosYA,2023-10-15,61769784.11,11736258,73506042.11
Carlos Pérez,23063201,80,F,3465009164,carlos.pérez@gmail.com,Vehimotors,2024-12-22,51470996.23,9779489,61250485.23
María Gómez,17894286,61,M,3779401400,maría.gómez@gmail.com,Vehimotors,2023-11-20,59790145.3,11360127,71150272.3
Andrés Pérez,68760711,19,F,3774543138,andrés.pérez@gmail.com,MotorCity,2021-04-19,110573104.66,21008889,131581993.66
Camila Pérez,92759211,28,M,3590548407,camila.pérez@gmail.com,AutoCenter,2022-03-12,100117320.14,19022290,119139610.14
Carlos Torres,50948786,77,M,3224382971,carlos.torres@gmail.com,MotorCity,2021-04-24,142318703.87,27040553,169359256.87
Juan Moreno,74554688,30,F,3349972937,juan.moreno@gmail.com,MotorCity,2023-12-12,154654486.05,29384352,184038838.05
Laura Hernández,70462466,30,M,3680794655,laura.hernández@gmail.com,AutoCenter,2020-02-20,120734821.94,22939616,143674437.94
Pedro Pérez,48848183,25,M,3745386983,pedro.pérez@gmail.com,CarrosYA,2023-08-03,105754532.22,20093361,125847893.22
Luis García,14729406,61,M,3644071511,luis.garcía@gmail.com,Vehimotors,2022-08-18,80787529.73,15349630,96137159.73
Andrés Pérez,99824250,33,M,3534810665,andrés.pérez@gmail.com,CarrosYA,2023-06-18,176680809.07,33569353,210250162.07
Camila Rodríguez,90379461,46,M,3411907785,camila.rodríguez@gmail.com,SuperAutos,2023-03-14,180001554.53,34200295,214201849.53
Laura Torres,12595839,31,M,3620285701,laura.torres@gmail.com,AutoCenter,2022-08-09,147097471.08,27948519,175045990.08
Sofía Ramírez,81768471,47,M,3544749584,sofía.ramírez@gmail.com,AutoCenter,2020-02-10,111381278.6,21162442,132543720.6
Camila Hernández,5180747,26,F,3744993921,camila.hernández@gmail.com,Vehimotors,2022-11-14,45950488.46,8730592,54681080.46
Camila Ramírez,10457516,36,M,3059634909,camila.ramírez@gmail.com,SuperAutos,2020-01-08,107421787.8,20410139,127831926.8
María Rodríguez,53500818,40,F,3310903889,maría.rodríguez@gmail.com,CarrosYA,2021-06-27,30057396.72,5710905,35768301.72
Andrés López,33357077,51,M,3823722465,andrés.lópez@gmail.com,SuperAutos,2020-10-22,52325960.19,9941932,62267892.19
Ana Gómez,6814460,33,F,3837794475,ana.gómez@gmail.com,SuperAutos,2020-07-16,105332787.96,20013229,125346016.96
Laura Pérez,13520967,49,F,3877389809,laura.pérez@gmail.com,AutoCenter,2020-07-06,142397157.47,27055459,169452616.47
María López,99540151,30,F,3816850732,maría.lópez@gmail.com,MotorCity,2024-05-03,133992740.56,25458620,159451360.56
Luis Gómez,46368194,29,M,3548181191,luis.gómez@gmail.com,MotorCity,2023-03-25,74895153.78,14230079,89125232.78
Luis Ramírez,65156766,21,M,3453854889,luis.ramírez@gmail.com,MotorCity,2022-06-26,188135097.91,35745668,223880765.91
Luis Ramírez,66594198,72,F,3975706737,luis.ramírez@gmail.com,CarrosYA,2022-05-24,171573010.49,32598871,204171881.49
Laura Torres,3743449,33,F,3261959666,laura.torres@gmail.com,CarrosYA,2022-06-23,172077946.54,32694809,204772755.54
Luis Rodríguez,80326921,22,M,3812888103,luis.rodríguez@gmail.com,MotorCity,2020-12-24,42881718.86,8147526,51029244.86
Andrés Martínez,88221259,62,M,3624770909,andrés.martínez@gmail.com,AutoCenter,2020-07-30,59983058.07,11396781,71379839.07
Andrés López,89621015,80,M,3473459192,andrés.lópez@gmail.com,SuperAutos,2024-11-08,182065732.21,34592489,216658221.21
Pedro Torres,49638461,30,F,3191317500,pedro.torres@gmail.com,CarrosYA,2020-10-02,190922592.13,36275292,227197884.13
Sofía Pérez,77998142,22,M,3467483687,sofía.pérez@gmail.com,Vehimotors,2023-05-09,179383325.97,34082831,213466156.97
Pedro García,79155013,42,M,3527053277,pedro.garcía@gmail.com,MotorCity,2022-03-11,54052566.33,10269987,64322553.33
Laura Torres,68600314,53,M,3171388903,laura.torres@gmail.com,Vehimotors,2022-01-04,197352538.07,37496982,234849520.07
Ana López,85872318,30,F,3530114216,ana.lópez@gmail.com,CarrosYA,2024-11-28,70310080.53,13358915,83668995.53
Luis Pérez,58882695,63,F,3878871559,luis.pérez@gmail.com,Vehimotors,2021-08-09,190529950.87,36200690,226730640.87
Laura López,95191047,18,F,3923726974,laura.lópez@gmail.com,Vehimotors,2020-02-28,41458382.89,7877092,49335474.89
Camila Moreno,66754825,26,F,3829086076,camila.moreno@gmail.com,Vehimotors,2021-12-28,81017551.75,15393334,96410885.75
Juan Hernández,69633699,41,F,3717340917,juan.hernández@gmail.com,SuperAutos,2022-12-28,77540987.4,14732787,92273774.4
Juan López,72838152,37,F,3957224054,juan.lópez@gmail.com,AutoCenter,2020-06-29,32927028.62,6256135,39183163.62
María Martínez,84821070,40,M,3394547043,maría.martínez@gmail.com,SuperAutos,2024-09-14,147487584.81,28022641,175510225.81
María Moreno,45619842,46,F,3745831813,maría.moreno@gmail.com,CarrosYA,2020-02-01,157103115.37,29849591,186952706.37
Laura Martínez,50696681,31,F,3791312784,laura.martínez@gmail.com,SuperAutos,2020-09-15,34328593.9,6522432,40851025.9
Carlos Pérez,21846601,22,F,3042882055,carlos.pérez@gmail.com,MotorCity,2023-02-20,73606767.45,13985285,87592052.45
Sofía Torres,40958474,69,M,3548575442,sofía.torres@gmail.com,MotorCity,2020-03-05,55355584.22,10517561,65873145.22
Carlos García,22976475,47,F,3579495188,carlos.garcía@gmail.com,CarrosYA,2024-08-06,111893193.08,21259706,133152899.08
Pedro López,69488311,53,M,3719425212,pedro.lópez@gmail.com,MotorCity,2022-07-01,169354690.98,32177391,201532081.98
Andrés Pérez,28588011,36,F,3235937302,andrés.pérez@gmail.com,SuperAutos,2020-10-17,136429896.4,25921680,162351576.4
Laura Hernández,2343045,41,M,3424740530,laura.hernández@gmail.com,Vehimotors,2023-06-02,136454167.43,25926291,162380458.43
Juan Pérez,32499403,50,M,3888568896,juan.pérez@gmail.com,Vehimotors,2020-08-21,87001449.26,16530275,103531724.26
Juan García,79505705,49,F,3075987710,juan.garcía@gmail.com,CarrosYA,2021-11-03,78910402.2,14992976,93903378.2
Pedro Hernández,85189155,74,M,3885321978,pedro.hernández@gmail.com,AutoCenter,2023-05-29,142215582.57,27020960,169236542.57
Laura Hernández,64001121,59,F,3349741308,laura.hernández@gmail.com,AutoCenter,2021-04-27,185937957.44,35328211,221266168.44
Camila Moreno,98982583,50,F,3070434434,camila.moreno@gmail.com,CarrosYA,2022-11-15,183723876.63,34907536,218631412.63
Laura Pérez,60583377,78,F,3452506633,laura.pérez@gmail.com,AutoCenter,2021-04-18,68348775.27,12986267,81335042.27
Carlos García,62823619,43,M,3260891330,carlos.garcía@gmail.com,SuperAutos,2020-10-31,111796766.79,21241385,133038151.79
María García,77798048,78,F,3441430839,maría.garcía@gmail.com,SuperAutos,2023-10-31,157183013.33,29864772,187047785.33
Camila López,17929871,39,M,3399467405,camila.lópez@gmail.com,Vehimotors,2023-07-09,95777544.92,18197733,113975277.92
Pedro Ramírez,11372382,18,M,3050176226,pedro.ramírez@gmail.com,AutoCenter,2022-08-12,179108379.97,34030592,213138971.97
Luis Martínez,50224635,46,F,3354662533,luis.martínez@gmail.com,AutoCenter,2023-02-08,50416468.22,9579128,59995596.22
Laura Hernández,81509217,31,F,3783506470,laura.hernández@gmail.com,Vehimotors,2023-01-16,69612782.43,13226428,82839210.43
Ana Hernández,99984361,35,F,3155910039,ana.hernández@gmail.com,Vehimotors,2020-03-25,145377851.73,27621791,172999642.73
María López,90298014,61,M,3522929296,maría.lópez@gmail.com,AutoCenter,2022-06-26,102946825.31,19559896,122506721.31
María Hernández,51469463,34,F,3381438526,maría.hernández@gmail.com,Vehimotors,2021-03-14,108579220.12,20630051,129209271.12
Luis Rodríguez,42728929,78,F,3164018964,luis.rodríguez@gmail.com,CarrosYA,2021-12-12,142090018.72,26997103,169087121.72
Andrés Rodríguez,69441086,59,F,3930406790,andrés.rodríguez@gmail.com,MotorCity,2021-07-23,172632613.18,32800196,205432809.18
Juan Torres,43178093,44,F,3259558367,juan.torres@gmail.com,SuperAutos,2023-01-19,188338806.14,35784373,224123179.14
Luis Ramírez,99811881,70,M,3136264120,luis.ramírez@gmail.com,SuperAutos,2022-02-19,123792139.27,23520506,147312645.27
Luis Gómez,95043876,43,M,3018207442,luis.gómez@gmail.com,CarrosYA,2024-06-05,175634904.32,33370631,209005535.32
Luis Pérez,39243435,43,M,3981667785,luis.pérez@gmail.com,Vehimotors,2021-06-27,175310116.37,33308922,208619038.37
María Moreno,44804077,44,F,3041676289,maría.moreno@gmail.com,Vehimotors,2021-08-10,92294888.71,17536028,109830916.71
Pedro Rodríguez,14452140,34,F,3727981807,pedro.rodríguez@gmail.com,Vehimotors,2022-03-01,108066606.01,20532655,128599261.01
Carlos Pérez,13362732,24,F,3937762437,carlos.pérez@gmail.com,MotorCity,2020-06-09,106777030.16,20287635,127064665.16
Sofía López,30610771,36,F,3255734212,sofía.lópez@gmail.com,CarrosYA,2023-09-14,126194400.99,23976936,150171336.99
Andrés López,95803545,23,M,3137754753,andrés.lópez@gmail.com,Vehimotors,2022-06-06,133862445.58,25433864,159296309.58
Pedro Martínez,34583852,56,F,3641908380,pedro.martínez@gmail.com,Vehimotors,2023-05-11,60261901.29,11449761,71711662.29
Andrés Torres,37733238,64,F,3065412724,andrés.torres@gmail.com,AutoCenter,2023-04-11,167565854.76,31837512,199403366.76
Laura García,98730057,75,F,3338494723,laura.garcía@gmail.com,CarrosYA,2024-07-14,187351149.63,35596718,222947867.63
Ana Pérez,98523972,20,F,3826719321,ana.pérez@gmail.com,CarrosYA,2020-03-01,134739712.17,25600545,160340257.17
Laura Gómez,55796609,72,M,3554632007,laura.gómez@gmail.com,AutoCenter,2022-10-02,167229600.66,31773624,199003224.66
Ana García,76190347,62,M,3091376640,ana.garcía@gmail.com,Vehimotors,2022-07-21,63784210.5,12118999,75903209.5
Ana Moreno,14554903,43,F,3821229563,ana.moreno@gmail.com,Vehimotors,2021-09-11,131556405.31,24995717,156552122.31
Juan López,15289194,45,M,3850396576,juan.lópez@gmail.com,CarrosYA,2023-01-03,54202175.74,10298413,64500588.74
María Martínez,52644893,54,F,3361531157,maría.martínez@gmail.com,MotorCity,2023-04-14,107030811.86,20335854,127366665.86
Andrés Moreno,20852008,55,M,3298387475,andrés.moreno@gmail.com,AutoCenter,2024-04-09,163988409.66,31157797,195146206.66
Laura Gómez,24603251,65,F,3542279811,laura.gómez@gmail.com,SuperAutos,2023-12-08,107070608.05,20343415,127414023.05
Ana López,51807870,45,F,3938796048,ana.lópez@gmail.com,CarrosYA,2023-12-03,60083035.5,11415776,71498811.5
María Pérez,11213866,36,F,3627001813,maría.pérez@gmail.com,SuperAutos,2024-11-11,63344066.23,12035372,75379438.23
Sofía Torres,19655828,29,F,3211428323,sofía.torres@gmail.com,Vehimotors,2023-10-27,176881846.52,33607550,210489396.52
Camila Gómez,27080554,80,M,3449765709,camila.gómez@gmail.com,CarrosYA,2020-02-04,129893692.22,24679801,154573493.22
Sofía Martínez,82334184,62,M,3058731548,sofía.martínez@gmail.com,MotorCity,2024-06-16,160104350.23,30419826,190524176.23
Carlos Pérez,20314276,30,F,3397980169,carlos.pérez@gmail.com,CarrosYA,2022-01-06,123962187.09,23552815,147515002.09
Laura Torres,46478351,62,M,3297758665,laura.torres@gmail.com,CarrosYA,2021-08-15,81403484.95,15466662,96870146.95
Andrés Martínez,82101693,36,F,3735129084,andrés.martínez@gmail.com,MotorCity,2020-01-12,63616120.86,12087062,75703182.86
Luis Moreno,27427264,60,F,3299663776,luis.moreno@gmail.com,AutoCenter,2020-01-30,55563579.38,10557080,66120659.38
Pedro Martínez,68107324,80,M,3055263081,pedro.martínez@gmail.com,SuperAutos,2020-12-01,133252245.56,25317926,158570171.56
Andrés García,50541030,34,F,3556800703,andrés.garcía@gmail.com,SuperAutos,2021-03-15,68239898.18,12965580,81205478.18
Sofía García,53018649,41,M,3965387323,sofía.garcía@gmail.com,Vehimotors,2024-08-03,118406715.8,22497276,140903991.8
María Pérez,89285926,29,F,3861900285,maría.pérez@gmail.com,MotorCity,2023-02-16,54836695.16,10418972,65255667.16
Ana López,16783244,60,M,3142567707,ana.lópez@gmail.com,SuperAutos,2022-04-26,112257678.75,21328958,133586636.75
Carlos Hernández,50333533,78,F,3796994868,carlos.hernández@gmail.com,CarrosYA,2020-10-02,38514023.06,7317664,45831687.06
Andrés García,34697621,24,F,3619374671,andrés.garcía@gmail.com,MotorCity,2020-08-25,63450185.26,12055535,75505720.26
Ana Gómez,61675265,29,M,3112031285,ana.gómez@gmail.com,AutoCenter,2021-03-15,58741784.67,11160939,69902723.67
Camila Hernández,20533318,35,M,3772517170,camila.hernández@gmail.com,SuperAutos,2021-08-30,53120546.16,10092903,63213449.16
Andrés Ramírez,61975125,22,M,3547927352,andrés.ramírez@gmail.com,SuperAutos,2023-07-08,179326587.43,34072051,213398638.43
Ana Martínez,34210651,80,F,3340836333,ana.martínez@gmail.com,CarrosYA,2023-10-12,70776990.8,13447628,84224618.8
Camila Ramírez,13453646,73,M,3340750570,camila.ramírez@gmail.com,Vehimotors,2023-11-13,118559464.09,22526298,141085762.09
Camila Hernández,88283829,54,M,3957343475,camila.hernández@gmail.com,CarrosYA,2021-05-09,74166213.85,14091580,88257793.85
Pedro Hernández,21897897,30,F,3776482227,pedro.hernández@gmail.com,AutoCenter,2024-03-25,181608757.36,34505663,216114420.36
Carlos Ramírez,72517605,29,F,3574763738,carlos.ramírez@gmail.com,MotorCity,2024-11-05,160081825.01,30415546,190497371.01
Pedro Pérez,29819655,70,F,3028615039,pedro.pérez@gmail.com,AutoCenter,2020-02-10,39203498.81,7448664,46652162.81
Andrés Torres,97405474,61,F,3478752091,andrés.torres@gmail.com,MotorCity,2023-01-12,138299813.97,26276964,164576777.97
Sofía López,74476684,66,M,3267741234,sofía.lópez@gmail.com,SuperAutos,2021-07-20,32036877.76,6087006,38123883.76
Laura Ramírez,80863746,71,F,3489885511,laura.ramírez@gmail.com,CarrosYA,2024-02-07,114611193.33,21776126,136387319.33
María Martínez,40995184,40,F,3076936677,maría.martínez@gmail.com,Vehimotors,2023-06-13,73478355.28,13960887,87439242.28
Pedro García,62029851,22,F,3614525051,pedro.garcía@gmail.com,MotorCity,2023-07-01,33590306.73,6382158,39972464.73
Andrés Pérez,94344283,71,F,3378774093,andrés.pérez@gmail.com,AutoCenter,2023-04-13,90614167.1,17216691,107830858.1
Juan Martínez,73362158,34,F,3491100940,juan.martínez@gmail.com,Vehimotors,2021-12-27,94846836.59,18020898,112867734.59
Pedro Hernández,58447902,33,M,3884303961,pedro.hernández@gmail.com,Vehimotors,2021-02-22,91359249.63,17358257,108717506.63
Juan Hernández,69209541,59,F,3847753236,juan.hernández@gmail.com,SuperAutos,2023-12-04,68042221.45,12928022,80970243.45
Pedro Martínez,20707339,25,F,3438014418,pedro.martínez@gmail.com,MotorCity,2020-10-25,39306378.05,7468211,46774589.05
Luis Gómez,38197073,40,F,3253498401,luis.gómez@gmail.com,AutoCenter,2020-11-02,181819508.38,34545706,216365214.38
Andrés López,36474230,26,M,3089353649,andrés.lópez@gmail.com,SuperAutos,2021-11-21,147981282.84,28116443,176097725.84
Ana Moreno,80187231,18,M,3738918413,ana.moreno@gmail.com,MotorCity,2022-05-15,102553590.75,19485182,122038772.75
Luis Moreno,85325894,52,F,3877659481,luis.moreno@gmail.com,CarrosYA,2024-07-09,43708512.48,8304617,52013129.48
Andrés Martínez,50482559,73,M,3925207338,andrés.martínez@gmail.com,CarrosYA,2020-03-16,45032641.85,8556201,53588842.85
Sofía Torres,75759194,27,F,3597660164,sofía.torres@gmail.com,MotorCity,2022-08-13,97763656.97,18575094,116338750.97
Ana Pérez,9558274,62,M,3935108106,ana.pérez@gmail.com,AutoCenter,2024-10-09,112211996.81,21320279,133532275.81
Ana Rodríguez,7199976,19,F,3884680876,ana.rodríguez@gmail.com,SuperAutos,2024-09-24,150004737.3,28500900,178505637.3
Carlos Hernández,52325285,78,M,3217288913,carlos.hernández@gmail.com,CarrosYA,2022-07-03,182854431.16,34742341,217596772.16
Carlos Martínez,76237440,56,M,3422991119,carlos.martínez@gmail.com,AutoCenter,2023-03-16,107171401.6,20362566,127533967.6
Carlos Torres,14957215,57,M,3461273037,carlos.torres@gmail.com,Vehimotors,2024-01-10,49820548.59,9465904,59286452.59
Juan Rodríguez,97250316,33,M,3582158207,juan.rodríguez@gmail.com,MotorCity,2024-01-07,107374467.79,20401148,127775615.79
Sofía Hernández,66379102,32,F,3869448763,sofía.hernández@gmail.com,Vehimotors,2024-08-01,189119487.11,35932702,225052189.11
Andrés Ramírez,74338265,20,F,3148293416,andrés.ramírez@gmail.com,MotorCity,2022-08-12,152346955.69,28945921,181292876.69
Laura Gómez,78992416,36,M,3651824446,laura.gómez@gmail.com,CarrosYA,2024-01-28,104018029.43,19763425,123781454.43
Pedro García,1541574,57,M,3871557545,pedro.garcía@gmail.com,CarrosYA,2024-09-12,192993389.3,36668743,229662132.3
María Martínez,54359384,22,M,3758661134,maría.martínez@gmail.com,MotorCity,2021-10-27,149083346.93,28325835,177409181.93
Sofía Gómez,88526565,51,M,3046892556,sofía.gómez@gmail.com,AutoCenter,2023-11-05,100624040.95,19118567,119742607.95
María Moreno,9712755,26,F,3377437159,maría.moreno@gmail.com,MotorCity,2024-08-30,133361278.62,25338642,158699920.62
María Pérez,80543533,18,M,3033630807,maría.pérez@gmail.com,Vehimotors,2024-02-18,142369614.04,27050226,169419840.04
Luis García,54351032,63,M,3946367078,luis.garcía@gmail.com,Vehimotors,2023-08-24,178130493.37,33844793,211975286.37
Ana Pérez,35004932,64,M,3328108975,ana.pérez@gmail.com,SuperAutos,2024-04-19,101530263.59,19290750,120821013.59
Luis Torres,72987133,74,M,3595445734,luis.torres@gmail.com,Vehimotors,2023-08-12,103371320.45,19640550,123011870.45
Andrés López,42713753,58,M,3444922236,andrés.lópez@gmail.com,Vehimotors,2020-07-20,86010297.74,16341956,102352253.74
Carlos Pérez,8795728,18,F,3629859329,carlos.pérez@gmail.com,MotorCity,2020-12-12,136835757.0,25998793,162834550.0
Sofía Rodríguez,96369336,18,M,3749327834,sofía.rodríguez@gmail.com,MotorCity,2020-01-28,121982097.28,23176598,145158695.28
Juan López,30474037,28,M,3840371956,juan.lópez@gmail.com,MotorCity,2021-04-01,40201693.87,7638321,47840014.87
Sofía Hernández,80603056,27,M,3022825895,sofía.hernández@gmail.com,CarrosYA,2023-12-15,31652794.55,6014030,37666824.55
Laura Pérez,32085197,40,M,3799131884,laura.pérez@gmail.com,SuperAutos,2022-04-13,159382672.87,30282707,189665379.87
